work_year,experience_level,job_title,salary_in_usd,company_location,job_category,title_enc,country_enc,level_enc,category_enc
2023,Mid-level,Data Analyst,95000,United States,Analytics and BI,30,80,2,0
2023,Mid-level,Data Analyst,75000,United States,Analytics and BI,30,80,2,0
2023,Mid-level,Data Engineer,167500,United States,Data Engineering,39,80,2,2
2023,Mid-level,Data Engineer,106500,United States,Data Engineering,39,80,2,2
2023,Mid-level,Data Scientist,139500,United States,Data Science and AI,52,80,2,3
2023,Mid-level,Data Scientist,90000,United States,Data Science and AI,52,80,2,3
2023,Mid-level,Machine Learning Engineer,269500,United States,Data Science and AI,75,80,2,3
2023,Mid-level,Machine Learning Engineer,166600,United States,Data Science and AI,75,80,2,3
2023,Mid-level,Data Engineer,252000,United States,Data Engineering,39,80,2,2
2023,Mid-level,Data Engineer,129000,United States,Data Engineering,39,80,2,2
2023,Mid-level,Data Engineer,180000,United States,Data Engineering,39,80,2,2
2023,Mid-level,Data Engineer,165000,United States,Data Engineering,39,80,2,2
2023,Mid-level,Business Intelligence Engineer,192000,United States,Analytics and BI,22,80,2,0
2023,Mid-level,Business Intelligence Engineer,142000,United States,Analytics and BI,22,80,2,0
2023,Mid-level,Data Operations Manager,143000,United States,Operations,45,80,2,7
2023,Mid-level,Data Operations Manager,129000,United States,Operations,45,80,2,7
2023,Mid-level,Data Scientist,191000,United States,Data Science and AI,52,80,2,3
2023,Mid-level,Data Scientist,146000,United States,Data Science and AI,52,80,2,3
2023,Mid-level,Data Scientist,155000,United States,Data Science and AI,52,80,2,3
2023,Mid-level,Data Scientist,139500,United States,Data Science and AI,52,80,2,3
2023,Mid-level,Data Engineer,147648,United Kingdom,Data Engineering,39,79,2,2
2023,Mid-level,Data Engineer,98432,United Kingdom,Data Engineering,39,79,2,2
2023,Mid-level,Data Analyst,138860,United States,Analytics and BI,30,80,2,0
2023,Mid-level,Data Analyst,122720,United States,Analytics and BI,30,80,2,0
2023,Mid-level,Machine Learning Engineer,212800,United States,Data Science and AI,75,80,2,3
2023,Mid-level,Machine Learning Engineer,144800,United States,Data Science and AI,75,80,2,3
2023,Mid-level,Data Analyst,250000,United States,Analytics and BI,30,80,2,0
2023,Mid-level,Data Analyst,100000,United States,Analytics and BI,30,80,2,0
2023,Mid-level,Data Scientist,209450,United States,Data Science and AI,52,80,2,3
2023,Mid-level,Data Scientist,167560,United States,Data Science and AI,52,80,2,3
2023,Mid-level,Data Engineer,172900,United States,Data Engineering,39,80,2,2
2023,Mid-level,Data Engineer,144100,United States,Data Engineering,39,80,2,2
2023,Mid-level,Data Scientist,230000,United States,Data Science and AI,52,80,2,3
2023,Mid-level,Data Scientist,175000,United States,Data Science and AI,52,80,2,3
2023,Mid-level,BI Analyst,160000,United States,Analytics and BI,13,80,2,0
2023,Mid-level,BI Analyst,135000,United States,Analytics and BI,13,80,2,0
2023,Mid-level,Data Analyst,150000,United States,Analytics and BI,30,80,2,0
2023,Mid-level,Data Analyst,110000,United States,Analytics and BI,30,80,2,0
2023,Mid-level,Data Analyst,101500,United States,Analytics and BI,30,80,2,0
2023,Mid-level,Data Analyst,83700,United States,Analytics and BI,30,80,2,0
2023,Mid-level,Data Scientist,310270,United States,Data Science and AI,52,80,2,3
2023,Mid-level,Data Scientist,253430,United States,Data Science and AI,52,80,2,3
2023,Mid-level,Business Intelligence Engineer,202800,United States,Analytics and BI,22,80,2,0
2023,Mid-level,Business Intelligence Engineer,104300,United States,Analytics and BI,22,80,2,0
2023,Mid-level,Data Analyst,110000,United States,Analytics and BI,30,80,2,0
2023,Mid-level,Data Analyst,70000,United States,Analytics and BI,30,80,2,0
2023,Mid-level,Data Scientist,283000,United States,Data Science and AI,52,80,2,3
2023,Mid-level,Data Scientist,184000,United States,Data Science and AI,52,80,2,3
2023,Mid-level,Data Analyst,166500,United States,Analytics and BI,30,80,2,0
2023,Mid-level,Data Analyst,113220,United States,Analytics and BI,30,80,2,0
2023,Mid-level,Data Scientist,220000,United States,Data Science and AI,52,80,2,3
2023,Mid-level,Data Scientist,185000,United States,Data Science and AI,52,80,2,3
2023,Mid-level,Data Engineer,260000,United States,Data Engineering,39,80,2,2
2023,Mid-level,Data Engineer,225000,United States,Data Engineering,39,80,2,2
2023,Mid-level,Applied Scientist,246500,United States,Research and Science,11,80,2,9
2023,Mid-level,Applied Scientist,133500,United States,Research and Science,11,80,2,9
2023,Mid-level,Data Engineer,283780,United States,Data Engineering,39,80,2,2
2023,Mid-level,Deep Learning Engineer,283780,United States,Data Science and AI,59,80,2,3
2023,Mid-level,Data Scientist,174000,United States,Data Science and AI,52,80,2,3
2023,Mid-level,Data Scientist,134000,United States,Data Science and AI,52,80,2,3
2023,Mid-level,Data Scientist,310270,United States,Data Science and AI,52,80,2,3
2023,Mid-level,Machine Learning Engineer,283780,United States,Data Science and AI,75,80,2,3
2023,Mid-level,Data Scientist,295490,United States,Data Science and AI,52,80,2,3
2023,Mid-level,Research Engineer,189110,United States,Research and Science,97,80,2,9
2023,Mid-level,Research Engineer,139000,United States,Research and Science,97,80,2,9
2023,Mid-level,Head of Data Science,330000,United States,Executive and Management,67,80,2,6
2023,Mid-level,Head of Data Science,230000,United States,Executive and Management,67,80,2,6
2023,Mid-level,Data Engineer,254000,United States,Data Engineering,39,80,2,2
2023,Mid-level,Data Engineer,200000,United States,Data Engineering,39,80,2,2
2023,Mid-level,Applied Scientist,309400,United States,Research and Science,11,80,2,9
2023,Mid-level,Applied Scientist,159100,United States,Research and Science,11,80,2,9
2023,Mid-level,Machine Learning Engineer,267720,United States,Data Science and AI,75,80,2,3
2023,Mid-level,Machine Learning Engineer,283780,United States,Data Science and AI,75,80,2,3
2023,Mid-level,Machine Learning Engineer,218540,United States,Data Science and AI,75,80,2,3
2023,Mid-level,Data Scientist,123040,United Kingdom,Data Science and AI,52,79,2,3
2023,Mid-level,Data Scientist,73824,United Kingdom,Data Science and AI,52,79,2,3
2023,Mid-level,Data Engineer,208000,United States,Data Engineering,39,80,2,2
2023,Mid-level,Data Engineer,193000,United States,Data Engineering,39,80,2,2
2023,Mid-level,Data Scientist,295490,United States,Data Science and AI,52,80,2,3
2020,Mid-level,Data Analyst,47899,Germany,Analytics and BI,30,26,2,0
2023,Mid-level,Lead Machine Learning Engineer,115000,Moldova,Data Science and AI,72,51,2,3
2023,Mid-level,Applied Scientist,216000,United States,Research and Science,11,80,2,9
2023,Mid-level,Applied Scientist,184000,United States,Research and Science,11,80,2,9
2023,Mid-level,Machine Learning Engineer,200000,United States,Data Science and AI,75,80,2,3
2023,Mid-level,Machine Learning Engineer,145000,United States,Data Science and AI,75,80,2,3
2023,Mid-level,Machine Learning Engineer,250000,United States,Data Science and AI,75,80,2,3
2023,Mid-level,Machine Learning Engineer,166600,United States,Data Science and AI,75,80,2,3
2023,Mid-level,Machine Learning Engineer,284000,United States,Data Science and AI,75,80,2,3
2023,Mid-level,Machine Learning Engineer,227000,United States,Data Science and AI,75,80,2,3
2023,Mid-level,Research Scientist,205000,United States,Research and Science,98,80,2,9
2023,Mid-level,Research Scientist,160000,United States,Research and Science,98,80,2,9
2023,Mid-level,Machine Learning Engineer,191400,United States,Data Science and AI,75,80,2,3
2023,Mid-level,Machine Learning Engineer,127600,United States,Data Science and AI,75,80,2,3
2023,Mid-level,Applied Scientist,222200,United States,Research and Science,11,80,2,9
2023,Mid-level,Applied Scientist,136000,United States,Research and Science,11,80,2,9
2023,Mid-level,Machine Learning Engineer,191400,United States,Data Science and AI,75,80,2,3
2023,Mid-level,Machine Learning Engineer,127600,United States,Data Science and AI,75,80,2,3
2023,Mid-level,Machine Learning Engineer,230000,United States,Data Science and AI,75,80,2,3
2023,Mid-level,Machine Learning Engineer,175000,United States,Data Science and AI,75,80,2,3
2023,Mid-level,Data Analyst,139600,United States,Analytics and BI,30,80,2,0
2023,Mid-level,Data Analyst,85700,United States,Analytics and BI,30,80,2,0
2023,Mid-level,Data Engineer,258000,United States,Data Engineering,39,80,2,2
2023,Mid-level,Data Engineer,171000,United States,Data Engineering,39,80,2,2
2023,Mid-level,Decision Scientist,204500,United States,Research and Science,58,80,2,9
2023,Mid-level,Decision Scientist,126400,United States,Research and Science,58,80,2,9
2023,Mid-level,Data Engineer,87000,Canada,Data Engineering,39,11,2,2
2023,Mid-level,Data Engineer,73000,Canada,Data Engineering,39,11,2,2
2020,Mid-level,Managing Director Data Science,300000,United States,Executive and Management,85,80,2,6
2023,Mid-level,Data Engineer,232960,United States,Data Engineering,39,80,2,2
2023,Mid-level,Data Engineer,151840,United States,Data Engineering,39,80,2,2
2023,Mid-level,Data Engineer,163152,United States,Data Engineering,39,80,2,2
2023,Mid-level,Data Engineer,108768,United States,Data Engineering,39,80,2,2
2023,Mid-level,Research Engineer,245000,United States,Research and Science,97,80,2,9
2023,Mid-level,Machine Learning Engineer,285000,United States,Data Science and AI,75,80,2,3
2023,Mid-level,Machine Learning Engineer,193900,United States,Data Science and AI,75,80,2,3
2023,Mid-level,Research Scientist,240000,United States,Research and Science,98,80,2,9
2023,Mid-level,Research Scientist,163200,United States,Research and Science,98,80,2,9
2023,Mid-level,Data Scientist,222000,United States,Data Science and AI,52,80,2,3
2023,Mid-level,Data Scientist,166500,United States,Data Science and AI,52,80,2,3
2023,Mid-level,Machine Learning Engineer,240000,United States,Data Science and AI,75,80,2,3
2023,Mid-level,Machine Learning Engineer,163200,United States,Data Science and AI,75,80,2,3
2023,Mid-level,Research Scientist,234700,United States,Research and Science,98,80,2,9
2023,Mid-level,AI Scientist,100000,Turkey,Research and Science,4,75,2,9
2023,Mid-level,Finance Data Analyst,40000,Nigeria,Analytics and BI,64,54,2,0
2023,Mid-level,Machine Learning Engineer,226600,United States,Data Science and AI,75,80,2,3
2023,Mid-level,Machine Learning Engineer,140100,United States,Data Science and AI,75,80,2,3
2023,Mid-level,Data Engineer,241000,United States,Data Engineering,39,80,2,2
2023,Mid-level,Data Engineer,155000,United States,Data Engineering,39,80,2,2
2023,Mid-level,Software Data Engineer,210000,United States,Data Engineering,101,80,2,2
2023,Mid-level,Machine Learning Research Engineer,90000,Saudi Arabia,Data Science and AI,80,65,2,3
2023,Mid-level,Data Analyst,59382,Germany,Analytics and BI,30,26,2,0
2023,Mid-level,Analytics Engineer,90000,United States,Analytics and BI,7,80,2,0
2023,Mid-level,Analytics Engineer,84000,United States,Analytics and BI,7,80,2,0
2023,Mid-level,Data Analyst,160000,United States,Analytics and BI,30,80,2,0
2023,Mid-level,Data Analyst,140000,United States,Analytics and BI,30,80,2,0
2023,Mid-level,Analytics Engineer,221300,United States,Analytics and BI,7,80,2,0
2023,Mid-level,Analytics Engineer,147500,United States,Analytics and BI,7,80,2,0
2023,Mid-level,Data Engineer,204500,United States,Data Engineering,39,80,2,2
2023,Mid-level,Data Engineer,130000,United States,Data Engineering,39,80,2,2
2023,Mid-level,Machine Learning Engineer,210000,United States,Data Science and AI,75,80,2,3
2023,Mid-level,Machine Learning Engineer,160000,United States,Data Science and AI,75,80,2,3
2023,Mid-level,Machine Learning Engineer,204500,United States,Data Science and AI,75,80,2,3
2023,Mid-level,Machine Learning Engineer,142200,United States,Data Science and AI,75,80,2,3
2023,Mid-level,Data Analyst,186600,United States,Analytics and BI,30,80,2,0
2023,Mid-level,Data Analyst,119800,United States,Analytics and BI,30,80,2,0
2023,Mid-level,Analytics Engineer,192000,United States,Analytics and BI,7,80,2,0
2023,Mid-level,Analytics Engineer,151000,United States,Analytics and BI,7,80,2,0
2023,Mid-level,Business Intelligence Engineer,185000,United States,Analytics and BI,22,80,2,0
2023,Mid-level,Business Intelligence Engineer,79600,United States,Analytics and BI,22,80,2,0
2023,Mid-level,Data Scientist,169000,United States,Data Science and AI,52,80,2,3
2023,Mid-level,Data Scientist,129300,United States,Data Science and AI,52,80,2,3
2023,Mid-level,Data Engineer,204500,United States,Data Engineering,39,80,2,2
2023,Mid-level,Data Engineer,142200,United States,Data Engineering,39,80,2,2
2023,Mid-level,Data Engineer,250000,United States,Data Engineering,39,80,2,2
2023,Mid-level,Data Engineer,130000,United States,Data Engineering,39,80,2,2
2023,Mid-level,Business Intelligence Engineer,210000,United States,Analytics and BI,22,80,2,0
2023,Mid-level,Business Intelligence Engineer,170000,United States,Analytics and BI,22,80,2,0
2023,Mid-level,Analytics Engineer,221300,United States,Analytics and BI,7,80,2,0
2023,Mid-level,Analytics Engineer,147500,United States,Analytics and BI,7,80,2,0
2023,Mid-level,Data Scientist,189750,United States,Data Science and AI,52,80,2,3
2023,Mid-level,Data Scientist,131100,United States,Data Science and AI,52,80,2,3
2023,Mid-level,Data Engineer,128000,United States,Data Engineering,39,80,2,2
2023,Mid-level,Data Engineer,81500,United States,Data Engineering,39,80,2,2
2023,Mid-level,Data Engineer,80000,United States,Data Engineering,39,80,2,2
2023,Mid-level,Data Engineer,52500,United States,Data Engineering,39,80,2,2
2023,Mid-level,Research Scientist,200000,United States,Research and Science,98,80,2,9
2023,Mid-level,Data Engineer,72000,Colombia,Data Engineering,39,14,2,2
2023,Mid-level,Data Engineer,60000,Colombia,Data Engineering,39,14,2,2
2023,Mid-level,Data Scientist,180000,United States,Data Science and AI,52,80,2,3
2023,Mid-level,Data Scientist,140000,United States,Data Science and AI,52,80,2,3
2023,Mid-level,Data Analyst,94000,United States,Analytics and BI,30,80,2,0
2023,Mid-level,Data Analyst,81900,United States,Analytics and BI,30,80,2,0
2023,Mid-level,Analytics Engineer,210000,United States,Analytics and BI,7,80,2,0
2023,Mid-level,Analytics Engineer,159090,United States,Analytics and BI,7,80,2,0
2023,Mid-level,Machine Learning Engineer,210000,United States,Data Science and AI,75,80,2,3
2023,Mid-level,Machine Learning Engineer,175000,United States,Data Science and AI,75,80,2,3
2023,Mid-level,Data Analyst,118000,United States,Analytics and BI,30,80,2,0
2023,Mid-level,Data Analyst,94400,United States,Analytics and BI,30,80,2,0
2023,Mid-level,Data Scientist,190000,Canada,Data Science and AI,52,11,2,3
2023,Mid-level,Data Scientist,125000,Canada,Data Science and AI,52,11,2,3
2023,Mid-level,Data Engineer,130002,United States,Data Engineering,39,80,2,2
2023,Mid-level,Data Engineer,71908,United States,Data Engineering,39,80,2,2
2023,Mid-level,Data Analyst,80000,United States,Analytics and BI,30,80,2,0
2023,Mid-level,Data Analyst,60000,United States,Analytics and BI,30,80,2,0
2023,Mid-level,Data Engineer,167500,United States,Data Engineering,39,80,2,2
2023,Mid-level,Data Engineer,106500,United States,Data Engineering,39,80,2,2
2023,Mid-level,Business Intelligence Engineer,202800,United States,Analytics and BI,22,80,2,0
